Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2024/3/15, 16:13:18, 68473.7, 68473.8, 67852.7, 67858.0, 70392216, 80000, 44772068, 25620126
2024/3/15, 16:24:11, 67858.0, 68103.0, 67654.2, 67923.7, 59675736, 80000, 29494124, 30181604
2024/3/15, 16:31:42, 67923.7, 68053.5, 67618.9, 67634.5, 61944480, 80000, 31854248, 30090220
2024/3/15, 16:43:54, 67634.5, 67677.8, 67118.0, 67216.1, 69257296, 80000, 40105188, 29152096
2024/3/15, 16:49:32, 67216.1, 67490.6, 67067.0, 67440.9, 56354136, 80000, 26662260, 29691870
2024/3/15, 16:55:17, 67440.9, 67549.5, 67000.0, 67082.9, 58379136, 80000, 31897928, 26481212
2024/3/15, 17:02:28, 67082.9, 67400.1, 66424.0, 66424.0, 75291760, 80000, 47535336, 27756412
2024/3/15, 17:06:59, 66424.0, 66769.9, 66284.0, 66582.0, 70498240, 80000, 33814196, 36684076
2024/3/15, 17:09:19, 66582.0, 66628.0, 65847.5, 66534.0, 71301632, 80000, 43215180, 28086460
2024/3/15, 17:11:09, 66534.0, 66541.4, 65711.7, 65964.3, 63237064, 80000, 37418392, 25818668
2024/3/15, 17:13:35, 65964.3, 66509.2, 65580.0, 66448.0, 66268752, 80000, 32549068, 33719684
2024/3/15, 17:15:33, 66448.0, 66750.1, 66001.3, 66602.8, 81057896, 80000, 40941432, 40116476
2024/3/15, 17:18:33, 66602.8, 67152.8, 66470.2, 67152.8, 58102332, 80000, 26576072, 31526252
2024/3/15, 17:25:15, 67152.8, 67365.6, 66840.9, 66866.0, 54856632, 80000, 28064470, 26792164
2024/3/15, 17:32:37, 66866.0, 67524.0, 66571.7, 67468.9, 59716264, 80000, 27861636, 31854654
2024/3/15, 17:38:40, 67468.9, 67914.4, 67435.6, 67649.9, 68791568, 80000, 28667436, 40124128
2024/3/15, 17:43:43, 67649.9, 67988.0, 67515.2, 67936.5, 47661928, 80000, 22259856, 25402060
2024/3/15, 17:54:44, 67936.5, 68194.0, 67694.9, 67855.9, 51185028, 80000, 25593652, 25591390
2024/3/15, 18:05:01, 67855.9, 67884.6, 67362.0, 67588.9, 60355904, 80000, 36035040, 24320848
2024/3/15, 18:15:43, 67588.9, 68031.3, 67588.9, 67885.4, 48111472, 80000, 21554940, 26556524
2024/3/15, 18:31:39, 67885.4, 67907.4, 67409.5, 67660.9, 45793856, 80000, 22927472, 22866380
2024/3/15, 18:49:54, 67660.9, 67670.1, 67130.1, 67130.2, 46293700, 80000, 24536836, 21756880
2024/3/15, 19:07:40, 67130.2, 67280.5, 66800.0, 67268.8, 68805168, 80000, 34014492, 34790676
2024/3/15, 19:14:49, 67268.8, 67471.3, 66868.0, 67099.5, 48259484, 80000, 23493638, 24765868
2024/3/15, 19:26:10, 67099.5, 67623.6, 66893.9, 67601.0, 51835660, 80000, 22434670, 29400976
2024/3/15, 19:38:20, 67601.0, 67874.8, 67466.6, 67809.9, 49900344, 80000, 24137960, 25762376
2024/3/15, 19:56:32, 67809.9, 67979.6, 67528.8, 67691.6, 49096056, 80000, 26652616, 22443424
2024/3/15, 20:15:17, 67691.6, 68128.8, 67560.0, 67942.5, 52035732, 80000, 23669240, 28366488
2024/3/15, 20:36:24, 67942.5, 68323.0, 67618.8, 68323.0, 45185036, 80000, 22021868, 23163176
2024/3/15, 21:06:23, 68323.0, 68422.8, 67752.7, 67901.3, 62603072, 80000, 38026424, 24576652
2024/3/15, 21:18:58, 67901.3, 68265.3, 67444.9, 68078.1, 50559168, 80000, 28710584, 21848572
2024/3/15, 21:38:27, 68078.1, 68684.2, 68001.4, 68550.1, 55063016, 80000, 26870776, 28192244
2024/3/15, 21:56:46, 68550.1, 68634.5, 68072.6, 68148.6, 59142000, 80000, 31839766, 27302248
2024/3/15, 22:06:18, 68148.6, 68418.5, 67902.7, 68283.0, 53071548, 80000, 26231834, 26839720
2024/3/15, 22:28:14, 68283.0, 68357.3, 67877.0, 68300.5, 49802852, 80000, 26114744, 23688092
2024/3/15, 22:49:33, 68300.5, 68777.0, 68277.5, 68714.1, 57075716, 80000, 26264904, 30810840
2024/3/15, 23:04:33, 68714.1, 68720.0, 68309.7, 68368.0, 48272484, 80000, 27362928, 20909544
2024/3/15, 23:24:21, 68368.0, 68577.1, 68150.0, 68268.2, 46361900, 80000, 24666272, 21695636
2024/3/15, 23:51:11, 68268.2, 68316.9, 67570.1, 67666.6, 59063356, 80000, 35816920, 23246436
2024/3/16, 00:09:36, 67666.6, 68042.7, 67568.0, 67800.8, 63094696, 80000, 30996428, 32098252
2024/3/16, 00:22:24, 67800.8, 68380.0, 67743.8, 68369.1, 61127148, 80000, 24626218, 36500928
2024/3/16, 00:41:46, 68369.1, 68473.0, 67938.0, 68034.7, 57206952, 80000, 31386316, 25820656
2024/3/16, 01:00:57, 68034.7, 68157.7, 67658.4, 68051.7, 51299188, 80000, 24614200, 26684990
2024/3/16, 01:24:08, 68051.7, 68374.0, 68026.4, 68269.6, 44693656, 80000, 23906184, 20787494
2024/3/16, 02:00:19, 68269.6, 68550.0, 68269.5, 68549.9, 56821868, 80000, 27769818, 29052044
2024/3/16, 02:31:31, 68549.9, 69147.5, 68537.6, 69123.3, 70668480, 80000, 26929978, 43738528
2024/3/16, 02:42:52, 69123.3, 69650.0, 69114.4, 69650.0, 66348292, 80000, 24933602, 41414708
2024/3/16, 02:48:28, 69650.0, 70108.8, 69555.2, 70040.4, 66407892, 80000, 28944884, 37463016
2024/3/16, 02:53:43, 70040.4, 70528.8, 70019.6, 70388.0, 70247400, 80000, 33118912, 37128480
2024/3/16, 02:57:55, 70388.0, 70619.9, 70135.1, 70181.9, 67418744, 80000, 37460772, 29957990
2024/3/16, 03:06:29, 70181.9, 70715.9, 70123.0, 70399.9, 60999772, 80000, 30019292, 30980482
2024/3/16, 03:16:23, 70399.9, 70460.9, 69644.9, 69936.6, 64792396, 80000, 36401160, 28391244
2024/3/16, 03:25:48, 69936.6, 70117.8, 69551.2, 69565.5, 55942200, 80000, 27453250, 28488932
2024/3/16, 03:40:07, 69565.5, 69686.5, 68898.3, 68912.6, 75626528, 80000, 42920376, 32706148
2024/3/16, 03:50:25, 68912.6, 69020.1, 68577.0, 68617.7, 66300924, 80000, 35873920, 30426998
2024/3/16, 04:02:07, 68617.7, 68739.9, 67798.9, 67856.2, 62512480, 80000, 36470744, 26041738
2024/3/16, 04:09:26, 67856.2, 68101.7, 67588.0, 68101.6, 61235000, 80000, 29449308, 31785684
2024/3/16, 04:15:58, 68101.6, 68500.0, 68037.9, 68155.3, 55642104, 80000, 27984824, 27657292
2024/3/16, 04:31:41, 68155.3, 68418.6, 67639.5, 67878.2, 49444264, 80000, 28023406, 21420852
2024/3/16, 04:45:29, 67878.2, 68037.7, 67420.0, 67921.5, 62336928, 80000, 31752156, 30584780
2024/3/16, 04:55:18, 67921.5, 68345.1, 67811.6, 68203.0, 52939928, 80000, 27236332, 25703588
2024/3/16, 05:23:46, 68203.0, 68342.3, 67918.5, 68342.3, 35336992, 58875, 19831858, 15505134
2024/3/16, 06:00:00, 68342.2, 68777.0, 68228.5, 68751.9, 53215672, 80000, 23907724, 29307960
2024/3/16, 06:40:14, 68751.9, 69222.0, 68722.2, 68899.3, 54181248, 80000, 25745922, 28435316
2024/3/16, 07:01:29, 68899.3, 69471.3, 68809.1, 69452.9, 59674440, 80000, 26099720, 33574708
2024/3/16, 07:29:55, 69452.9, 69813.6, 69363.7, 69509.2, 68317496, 80000, 26954700, 41362812
2024/3/16, 07:47:30, 69509.2, 70000.0, 69391.1, 69833.6, 57096752, 80000, 26705356, 30391396
2024/3/16, 08:12:23, 69833.6, 70097.6, 69767.6, 69779.9, 49250500, 80000, 27022932, 22227576
2024/3/16, 08:35:49, 69779.9, 69968.0, 69544.5, 69780.0, 48994756, 80000, 28122310, 20872464
2024/3/16, 09:02:38, 69780.0, 69927.9, 69386.2, 69420.5, 48639336, 80000, 25118916, 23520428
2024/3/16, 09:29:09, 69420.5, 69505.6, 69097.6, 69285.4, 48728876, 80000, 26203924, 22524962
2024/3/16, 09:50:48, 69285.4, 69374.9, 69050.1, 69077.7, 48089716, 80000, 25188670, 22901044
2024/3/16, 10:33:21, 69076.0, 69400.2, 68967.1, 69400.2, 44725768, 80000, 20155148, 24570604
2024/3/16, 11:13:20, 69400.2, 69482.0, 69071.0, 69080.0, 45015732, 80000, 23301260, 21714492
2024/3/16, 12:02:51, 69080.0, 69353.3, 68876.4, 68964.4, 44038384, 80000, 24236808, 19801580
2024/3/16, 12:40:13, 68964.4, 69165.8, 68750.0, 68800.0, 48611992, 80000, 26892604, 21719388
2024/3/16, 13:17:57, 68800.0, 69153.4, 68646.0, 69153.3, 46812252, 80000, 22918624, 23893624
2024/3/16, 13:57:10, 69153.3, 69296.7, 68979.7, 69267.8, 46650792, 80000, 21665192, 24985606
2024/3/16, 14:55:11, 69267.8, 69497.3, 69190.0, 69474.1, 48811520, 80000, 22596228, 26215264
2024/3/16, 15:43:14, 69474.1, 69527.6, 69202.2, 69326.0, 50421740, 80000, 27218448, 23203308
2024/3/16, 16:37:19, 69326.0, 69345.1, 69005.5, 69061.2, 46243712, 80000, 25195460, 21048228
2024/3/16, 17:33:28, 69061.2, 69212.1, 68735.0, 68786.0, 55141116, 80000, 30038870, 25102234
2024/3/16, 18:12:23, 68786.0, 68884.5, 68351.9, 68600.0, 59416968, 80000, 35454504, 23962468
2024/3/16, 18:28:28, 68600.0, 68733.0, 68417.4, 68534.4, 47154920, 80000, 21908940, 25245974
2024/3/16, 19:07:29, 68534.4, 68539.5, 68026.6, 68039.6, 64287992, 80000, 37007904, 27280056
2024/3/16, 19:25:35, 68039.6, 68210.0, 67739.6, 68186.3, 68486304, 80000, 38682792, 29803534
2024/3/16, 19:35:52, 68186.3, 68515.4, 68137.0, 68204.0, 62159696, 80000, 29232400, 32927256
2024/3/16, 20:02:20, 68204.0, 68501.5, 68015.4, 68440.0, 51523292, 80000, 25732452, 25790824
2024/3/16, 20:31:12, 68440.0, 68440.0, 67912.2, 67921.0, 52694284, 80000, 29288574, 23405706
2024/3/16, 20:56:44, 67921.0, 68300.0, 67831.2, 68099.5, 54475128, 80000, 24311022, 30164112
2024/3/16, 21:21:11, 68099.5, 68321.5, 67801.6, 68027.2, 51850760, 80000, 28180130, 23670648
2024/3/16, 21:51:03, 68027.2, 68045.3, 67576.0, 67594.4, 53843240, 80000, 28746388, 25096840
2024/3/16, 22:06:31, 67594.4, 68179.9, 67577.6, 67956.0, 63537300, 80000, 27029974, 36507304
2024/3/16, 22:26:59, 67956.0, 68200.0, 67777.1, 68175.5, 47969940, 80000, 23741574, 24228354
2024/3/16, 22:58:44, 68175.5, 68308.0, 67890.0, 68180.1, 47890320, 80000, 24188792, 23701520
2024/3/16, 23:35:27, 68180.1, 68557.6, 68061.5, 68304.3, 55017108, 80000, 24146728, 30870356
2024/3/17, 00:03:57, 68304.3, 68477.0, 68181.4, 68310.8, 44639120, 80000, 21961112, 22677990
2024/3/17, 00:48:24, 68310.8, 68316.6, 67869.1, 67886.2, 47157392, 80000, 26984264, 20173132
2024/3/17, 01:29:30, 67886.2, 68176.2, 67420.0, 67481.9, 62155012, 80000, 37428264, 24726760
2024/3/17, 01:46:25, 67481.9, 67779.0, 67228.1, 67241.5, 61891788, 80000, 33000370, 28891430
2024/3/17, 01:56:34, 67241.5, 67499.3, 67045.0, 67158.7, 70738384, 80000, 38895668, 31842748
2024/3/17, 02:05:13, 67158.7, 67236.6, 66718.1, 66735.4, 56582068, 80000, 30945860, 25636232
2024/3/17, 02:13:13, 66735.4, 67392.2, 66700.0, 67240.0, 63806652, 80000, 27977324, 35829344
2024/3/17, 02:19:55, 67240.0, 67254.4, 66800.0, 67013.9, 52998928, 80000, 27529180, 25469748
2024/3/17, 02:35:14, 67013.9, 67143.8, 66800.0, 66834.7, 58122744, 80000, 31287896, 26834836
2024/3/17, 02:48:38, 66834.7, 67466.6, 66725.0, 67433.9, 58919696, 80000, 27145872, 31773828
2024/3/17, 03:01:39, 67433.9, 67785.0, 67300.0, 67577.0, 64387064, 80000, 32336684, 32050384
2024/3/17, 03:14:58, 67577.0, 67720.0, 67316.4, 67345.4, 50575392, 80000, 28970718, 21604670
2024/3/17, 03:43:08, 67345.4, 67480.4, 66933.1, 67001.8, 62863464, 80000, 34748156, 28115308
2024/3/17, 04:00:18, 67001.8, 67251.2, 66811.1, 66971.6, 49498396, 80000, 21827338, 27671048
2024/3/17, 04:22:01, 66971.6, 67560.0, 66762.2, 67330.8, 63486752, 80000, 30219394, 33267352
2024/3/17, 04:40:54, 67330.8, 67600.0, 66826.9, 66827.0, 55206820, 80000, 31582652, 23624180
2024/3/17, 05:08:09, 66827.0, 67055.0, 66402.0, 66432.7, 70291632, 80000, 38903300, 31388344
